From,To,Distance,Duration
da-lian-DC,he-fei-shi,1765,1232
da-lian-DC,lu-an-shi,1749,1232
da-lian-DC,wu-hu-shi,1847,1283
da-lian-DC,su-zhou-shi,1537,1114
da-lian-DC,bei-jing-shi,842,703
da-lian-DC,fu-zhou-shi,2628,1748
da-lian-DC,ning-de-shi,2517,1689
da-lian-DC,quan-zhou-shi,2796,1838
da-lian-DC,gang-kou-CDC-suo-zai-cheng-shi,2796,1842
da-lian-DC,zhang-zhou-shi,2777,1829
da-lian-DC,lan-zhou-shi,2252,1548
da-lian-DC,dong-guan-shi,2955,1875
da-lian-DC,fo-shan-shi,2980,1894
da-lian-DC,guang-zhou-shi,2944,1855
da-lian-DC,hui-zhou-shi,2883,1833
da-lian-DC,jiang-men-shi,3030,1908
da-lian-DC,jie-yang-shi,2831,1851
da-lian-DC,shan-tou-shi,2876,1888
da-lian-DC,shen-zhen-shi,2971,1884
da-lian-DC,zhan-jiang-shi,3255,2030
da-lian-DC,zhong-shan-shi,3022,1917
da-lian-DC,zhu-hai-shi,3064,1948
da-lian-DC,nan-ning-shi,3124,1956
da-lian-DC,gui-yang-shi,2877,1847
da-lian-DC,bao-ding-shi,976,790
da-lian-DC,cang-zhou-shi,926,765
da-lian-DC,cheng-de-shi,748,578
da-lian-DC,han-dan-shi,1271,942
da-lian-DC,nei-lu-CDC-suo-zai-cheng-shi,853,702
da-lian-DC,shi-jia-zhuang-shi,1110,866
da-lian-DC,tang-shan-shi,706,576
da-lian-DC,xing-tai-shi,1219,918
da-lian-DC,zhang-jia-kou-shi,1045,852
da-lian-DC,luo-yang-shi,1610,1105
da-lian-DC,nan-yang-shi,1735,1194
da-lian-DC,shang-qiu-shi,1419,1070
da-lian-DC,xin-xiang-shi,1431,1035
da-lian-DC,xin-yang-shi,1782,1213
da-lian-DC,zheng-zhou-shi,1522,1076
da-lian-DC,zhou-kou-shi,1587,1094
da-lian-DC,da-qing-shi,990,741
da-lian-DC,ha-er-bin-shi,1056,800
da-lian-DC,wu-han-shi,1955,1311
da-lian-DC,xiang-yang-shi,1860,1267
da-lian-DC,heng-yang-shi,2441,1591
da-lian-DC,chang-sha-shi,2285,1506
da-lian-DC,ji-lin-shi,788,569
da-lian-DC,chang-chun-shi,693,488
da-lian-DC,chang-zhou-shi,1762,1261
da-lian-DC,huai-an-shi,1546,1133
da-lian-DC,lian-yun-gang-shi,1417,1053
da-lian-DC,nan-jing-shi,1735,1234
da-lian-DC,nan-tong-shi,1765,1240
da-lian-DC,su-zhou-shi,1886,1312
da-lian-DC,tai-zhou-shi,1684,1217
da-lian-DC,wu-xi-shi,1784,1286
da-lian-DC,su-qian-shi,1453,1093
da-lian-DC,xu-zhou-shi,1440,1066
da-lian-DC,yan-cheng-shi,1602,1142
da-lian-DC,yang-zhou-shi,1676,1215
da-lian-DC,zhen-jiang-shi,1704,1238
da-lian-DC,gan-zhou-shi,2548,1654
da-lian-DC,jiu-jiang-shi,2046,1413
da-lian-DC,nan-chang-shi,2151,1476
da-lian-DC,shang-rao-shi,2294,1556
da-lian-DC,an-shan-shi,296,242
da-lian-DC,da-lian-shi,0,0
da-lian-DC,shen-yang-shi,381,280
da-lian-DC,bao-tou-shi,1506,1078
da-lian-DC,hu-he-hao-te-shi,1338,1022
da-lian-DC,de-zhou-shi,1030,847
da-lian-DC,dong-ying-shi,1078,878
da-lian-DC,he-ze-shi,1340,1021
da-lian-DC,ji-nan-shi,1142,904
da-lian-DC,ji-ning-shi,1323,1002
da-lian-DC,liao-cheng-shi,1185,939
da-lian-DC,lin-yi-shi,1322,1029
da-lian-DC,qing-dao-shi,410,787
da-lian-DC,ri-zhao-shi,1349,1017
da-lian-DC,tai-an-shi,1213,945
da-lian-DC,wei-hai-shi,253,687
da-lian-DC,wei-fang-shi,1188,932
da-lian-DC,yan-tai-shi,178,611
da-lian-DC,zi-bo-shi,1099,888
da-lian-DC,lin-fen-shi,1554,1130
da-lian-DC,tai-yuan-shi,1307,990
da-lian-DC,yun-cheng-shi,1688,1205
da-lian-DC,xi-an-shi,1894,1317
da-lian-DC,xian-yang-shi,1917,1328
da-lian-DC,shang-hai-shi,1885,1314
da-lian-DC,cheng-du-shi,2664,1771
da-lian-DC,mian-yang-shi,2494,1711
da-lian-DC,tian-jin-shi,824,667
da-lian-DC,kun-ming-shi,3406,2174
da-lian-DC,hang-zhou-shi,2008,1380
da-lian-DC,hu-zhou-shi,1882,1329
da-lian-DC,jia-xing-shi,1919,1310
da-lian-DC,jin-hua-shi,2157,1464
da-lian-DC,ning-bo-shi,2058,1396
da-lian-DC,shao-xing-shi,2037,1394
da-lian-DC,tai-zhou-shi,2205,1499
da-lian-DC,wen-zhou-shi,2283,1545
da-lian-DC,chong-qing-shi,2575,1743
ha-er-bin-DC,bo-zhou-shi,1898,1285
ha-er-bin-DC,chu-zhou-shi,2108,1392
ha-er-bin-DC,fu-yang-shi,1998,1321
ha-er-bin-DC,he-fei-shi,2167,1411
ha-er-bin-DC,lu-an-shi,2151,1408
ha-er-bin-DC,wu-hu-shi,2249,1466
ha-er-bin-DC,su-zhou-shi,1939,1293
ha-er-bin-DC,bei-jing-shi,1244,913
ha-er-bin-DC,fu-zhou-shi,3030,1911
ha-er-bin-DC,ning-de-shi,2919,1859
ha-er-bin-DC,quan-zhou-shi,3198,2009
ha-er-bin-DC,gang-kou-CDC-suo-zai-cheng-shi,3198,2022
ha-er-bin-DC,zhang-zhou-shi,3179,1996
ha-er-bin-DC,lan-zhou-shi,2654,1734
ha-er-bin-DC,dong-guan-shi,3356,2065
ha-er-bin-DC,fo-shan-shi,3382,2077
ha-er-bin-DC,guang-zhou-shi,3348,2062
ha-er-bin-DC,hui-zhou-shi,3287,2030
ha-er-bin-DC,jiang-men-shi,3432,2100
ha-er-bin-DC,jie-yang-shi,3233,2028
ha-er-bin-DC,shan-tou-shi,3278,2050
ha-er-bin-DC,shen-zhen-shi,3373,2069
ha-er-bin-DC,zhan-jiang-shi,3657,2222
ha-er-bin-DC,zhong-shan-shi,3424,2107
ha-er-bin-DC,zhu-hai-shi,3466,2130
ha-er-bin-DC,nan-ning-shi,3526,2147
ha-er-bin-DC,gui-yang-shi,3281,2057
ha-er-bin-DC,bao-ding-shi,1378,982
ha-er-bin-DC,cang-zhou-shi,1328,951
ha-er-bin-DC,cheng-de-shi,1067,800
ha-er-bin-DC,han-dan-shi,1673,1132
ha-er-bin-DC,nei-lu-CDC-suo-zai-cheng-shi,1255,914
ha-er-bin-DC,shi-jia-zhuang-shi,1512,1052
ha-er-bin-DC,tang-shan-shi,1110,845
ha-er-bin-DC,xing-tai-shi,1621,1102
ha-er-bin-DC,zhang-jia-kou-shi,1396,991
ha-er-bin-DC,luo-yang-shi,2013,1311
ha-er-bin-DC,nan-yang-shi,2137,1381
ha-er-bin-DC,shang-qiu-shi,1821,1241
ha-er-bin-DC,xin-xiang-shi,1833,1218
ha-er-bin-DC,xin-yang-shi,2184,1397
ha-er-bin-DC,zheng-zhou-shi,1924,1264
ha-er-bin-DC,zhou-kou-shi,1991,1301
ha-er-bin-DC,da-qing-shi,158,135
ha-er-bin-DC,ha-er-bin-shi,0,0
ha-er-bin-DC,wu-han-shi,2357,1497
ha-er-bin-DC,xiang-yang-shi,2262,1448
ha-er-bin-DC,heng-yang-shi,2843,1776
ha-er-bin-DC,chang-sha-shi,2687,1689
ha-er-bin-DC,ji-lin-shi,285,268
ha-er-bin-DC,chang-chun-shi,281,220
ha-er-bin-DC,chang-zhou-shi,2164,1427
ha-er-bin-DC,huai-an-shi,1948,1295
ha-er-bin-DC,lian-yun-gang-shi,1819,1218
ha-er-bin-DC,nan-jing-shi,2137,1405
ha-er-bin-DC,nan-tong-shi,2167,1404
ha-er-bin-DC,su-zhou-shi,2288,1481
ha-er-bin-DC,tai-zhou-shi,2086,1379
ha-er-bin-DC,wu-xi-shi,2186,1450
ha-er-bin-DC,su-qian-shi,1855,1261
ha-er-bin-DC,xu-zhou-shi,1842,1248
ha-er-bin-DC,yan-cheng-shi,2004,1323
ha-er-bin-DC,yang-zhou-shi,2078,1379
ha-er-bin-DC,zhen-jiang-shi,2106,1395
ha-er-bin-DC,gan-zhou-shi,2950,1840
ha-er-bin-DC,jiu-jiang-shi,2448,1591
ha-er-bin-DC,nan-chang-shi,2553,1650
ha-er-bin-DC,shang-rao-shi,2696,1724
ha-er-bin-DC,an-shan-shi,668,500
ha-er-bin-DC,da-lian-shi,951,706
ha-er-bin-DC,shen-yang-shi,581,428
ha-er-bin-DC,bao-tou-shi,1859,1236
ha-er-bin-DC,hu-he-hao-te-shi,1689,1162
ha-er-bin-DC,de-zhou-shi,1432,1021
ha-er-bin-DC,dong-ying-shi,1480,1042
ha-er-bin-DC,he-ze-shi,1742,1188
ha-er-bin-DC,ji-nan-shi,1544,1076
ha-er-bin-DC,ji-ning-shi,1727,1186
ha-er-bin-DC,liao-cheng-shi,1587,1119
ha-er-bin-DC,lin-yi-shi,1724,1198
ha-er-bin-DC,qing-dao-shi,1736,1187
ha-er-bin-DC,ri-zhao-shi,1751,1186
ha-er-bin-DC,tai-an-shi,1615,1118
ha-er-bin-DC,wei-hai-shi,1869,1246
ha-er-bin-DC,wei-fang-shi,1590,1099
ha-er-bin-DC,yan-tai-shi,1801,1214
ha-er-bin-DC,zi-bo-shi,1501,1051
ha-er-bin-DC,lin-fen-shi,1956,1319
ha-er-bin-DC,tai-yuan-shi,1709,1171
ha-er-bin-DC,yun-cheng-shi,2090,1393
ha-er-bin-DC,xi-an-shi,2296,1506
ha-er-bin-DC,xian-yang-shi,2319,1517
ha-er-bin-DC,shang-hai-shi,2287,1478
ha-er-bin-DC,cheng-du-shi,3066,1956
ha-er-bin-DC,mian-yang-shi,2896,1893
ha-er-bin-DC,tian-jin-shi,1228,905
ha-er-bin-DC,kun-ming-shi,3810,2379
ha-er-bin-DC,hang-zhou-shi,2410,1549
ha-er-bin-DC,hu-zhou-shi,2284,1491
ha-er-bin-DC,jia-xing-shi,2323,1495
ha-er-bin-DC,jin-hua-shi,2560,1628
ha-er-bin-DC,ning-bo-shi,2461,1573
ha-er-bin-DC,shao-xing-shi,2439,1565
ha-er-bin-DC,tai-zhou-shi,2607,1674
ha-er-bin-DC,wen-zhou-shi,2685,1710
ha-er-bin-DC,chong-qing-shi,2977,1929
bei-jing-DC,bo-zhou-shi,757,594
bei-jing-DC,chu-zhou-shi,979,753
bei-jing-DC,fu-yang-shi,857,660
bei-jing-DC,he-fei-shi,1039,770
bei-jing-DC,lu-an-shi,1010,743
bei-jing-DC,wu-hu-shi,1121,834
bei-jing-DC,su-zhou-shi,810,630
bei-jing-DC,bei-jing-shi,0,0
bei-jing-DC,fu-zhou-shi,1871,1277
bei-jing-DC,ning-de-shi,1836,1295
bei-jing-DC,quan-zhou-shi,2039,1367
bei-jing-DC,gang-kou-CDC-suo-zai-cheng-shi,2039,1378
bei-jing-DC,zhang-zhou-shi,2020,1356
bei-jing-DC,lan-zhou-shi,1435,1078
bei-jing-DC,dong-guan-shi,2153,1407
bei-jing-DC,fo-shan-shi,2178,1422
bei-jing-DC,guang-zhou-shi,2144,1408
bei-jing-DC,hui-zhou-shi,2083,1389
bei-jing-DC,jiang-men-shi,2228,1452
bei-jing-DC,jie-yang-shi,2074,1401
bei-jing-DC,shan-tou-shi,2119,1413
bei-jing-DC,shen-zhen-shi,2169,1427
bei-jing-DC,zhan-jiang-shi,2453,1579
bei-jing-DC,zhong-shan-shi,2220,1450
bei-jing-DC,zhu-hai-shi,2262,1478
bei-jing-DC,nan-ning-shi,2322,1494
bei-jing-DC,gui-yang-shi,2077,1396
bei-jing-DC,bao-ding-shi,159,167
bei-jing-DC,cang-zhou-shi,200,168
bei-jing-DC,cheng-de-shi,228,201
bei-jing-DC,han-dan-shi,454,334
bei-jing-DC,nei-lu-CDC-suo-zai-cheng-shi,66,86
bei-jing-DC,shi-jia-zhuang-shi,343,260
bei-jing-DC,tang-shan-shi,180,179
bei-jing-DC,xing-tai-shi,401,294
bei-jing-DC,zhang-jia-kou-shi,199,187
bei-jing-DC,luo-yang-shi,794,603
bei-jing-DC,nan-yang-shi,933,693
bei-jing-DC,shang-qiu-shi,680,509
bei-jing-DC,xin-xiang-shi,614,459
bei-jing-DC,xin-yang-shi,980,722
bei-jing-DC,zheng-zhou-shi,705,514
bei-jing-DC,zhou-kou-shi,786,578
bei-jing-DC,da-qing-shi,1242,882
bei-jing-DC,ha-er-bin-shi,1269,961
bei-jing-DC,wu-han-shi,1153,850
bei-jing-DC,xiang-yang-shi,1058,802
bei-jing-DC,heng-yang-shi,1638,1135
bei-jing-DC,chang-sha-shi,1482,1047
bei-jing-DC,ji-lin-shi,1083,835
bei-jing-DC,chang-chun-shi,989,764
bei-jing-DC,chang-zhou-shi,1081,847
bei-jing-DC,huai-an-shi,887,672
bei-jing-DC,lian-yun-gang-shi,736,611
bei-jing-DC,nan-jing-shi,1027,772
bei-jing-DC,nan-tong-shi,1084,842
bei-jing-DC,su-zhou-shi,1205,904
bei-jing-DC,tai-zhou-shi,1003,797
bei-jing-DC,wu-xi-shi,1103,850
bei-jing-DC,su-qian-shi,811,609
bei-jing-DC,xu-zhou-shi,714,558
bei-jing-DC,yan-cheng-shi,921,721
bei-jing-DC,yang-zhou-shi,1029,771
bei-jing-DC,zhen-jiang-shi,1062,805
bei-jing-DC,gan-zhou-shi,1746,1171
bei-jing-DC,jiu-jiang-shi,1326,951
bei-jing-DC,nan-chang-shi,1431,1021
bei-jing-DC,shang-rao-shi,1528,1072
bei-jing-DC,an-shan-shi,671,532
bei-jing-DC,da-lian-shi,841,660
bei-jing-DC,shen-yang-shi,696,541
bei-jing-DC,bao-tou-shi,662,491
bei-jing-DC,hu-he-hao-te-shi,491,384
bei-jing-DC,de-zhou-shi,342,261
bei-jing-DC,dong-ying-shi,397,350
bei-jing-DC,he-ze-shi,601,445
bei-jing-DC,ji-nan-shi,416,314
bei-jing-DC,ji-ning-shi,598,478
bei-jing-DC,liao-cheng-shi,446,349
bei-jing-DC,lin-yi-shi,641,550
bei-jing-DC,qing-dao-shi,653,536
bei-jing-DC,ri-zhao-shi,668,524
bei-jing-DC,tai-an-shi,486,373
bei-jing-DC,wei-hai-shi,786,630
bei-jing-DC,wei-fang-shi,506,426
bei-jing-DC,yan-tai-shi,717,556
bei-jing-DC,zi-bo-shi,418,364
bei-jing-DC,lin-fen-shi,737,569
bei-jing-DC,tai-yuan-shi,489,387
bei-jing-DC,yun-cheng-shi,871,702
bei-jing-DC,xi-an-shi,1077,841
bei-jing-DC,xian-yang-shi,1099,829
bei-jing-DC,shang-hai-shi,1204,918
bei-jing-DC,cheng-du-shi,1847,1272
bei-jing-DC,mian-yang-shi,1676,1210
bei-jing-DC,tian-jin-shi,154,149
bei-jing-DC,kun-ming-shi,2606,1726
bei-jing-DC,hang-zhou-shi,1297,931
bei-jing-DC,hu-zhou-shi,1221,866
bei-jing-DC,jia-xing-shi,1240,924
bei-jing-DC,jin-hua-shi,1476,1043
bei-jing-DC,ning-bo-shi,1377,987
bei-jing-DC,shao-xing-shi,1356,979
bei-jing-DC,tai-zhou-shi,1524,1089
bei-jing-DC,wen-zhou-shi,1602,1126
bei-jing-DC,chong-qing-shi,1758,1259
ning-bo-DC,bo-zhou-shi,853,597
ning-bo-DC,chu-zhou-shi,519,385
ning-bo-DC,fu-yang-shi,778,525
ning-bo-DC,he-fei-shi,576,435
ning-bo-DC,lu-an-shi,667,494
ning-bo-DC,wu-hu-shi,442,341
ning-bo-DC,su-zhou-shi,720,500
ning-bo-DC,bei-jing-shi,1383,951
ning-bo-DC,fu-zhou-shi,571,439
ning-bo-DC,ning-de-shi,487,375
ning-bo-DC,quan-zhou-shi,739,547
ning-bo-DC,gang-kou-CDC-suo-zai-cheng-shi,822,610
ning-bo-DC,zhang-zhou-shi,852,635
ning-bo-DC,lan-zhou-shi,2114,1400
ning-bo-DC,dong-guan-shi,1356,941
ning-bo-DC,fo-shan-shi,1381,960
ning-bo-DC,guang-zhou-shi,1347,943
ning-bo-DC,hui-zhou-shi,1274,908
ning-bo-DC,jiang-men-shi,1438,991
ning-bo-DC,jie-yang-shi,1063,800
ning-bo-DC,shan-tou-shi,1049,778
ning-bo-DC,shen-zhen-shi,1372,947
ning-bo-DC,zhan-jiang-shi,1764,1159
ning-bo-DC,zhong-shan-shi,1423,989
ning-bo-DC,zhu-hai-shi,1465,1013
ning-bo-DC,nan-ning-shi,1808,1169
ning-bo-DC,gui-yang-shi,1776,1179
ning-bo-DC,bao-ding-shi,1358,934
ning-bo-DC,cang-zhou-shi,1209,854
ning-bo-DC,cheng-de-shi,1539,1044
ning-bo-DC,han-dan-shi,1200,844
ning-bo-DC,nei-lu-CDC-suo-zai-cheng-shi,1327,922
ning-bo-DC,shi-jia-zhuang-shi,1327,927
ning-bo-DC,tang-shan-shi,1365,941
ning-bo-DC,xing-tai-shi,1253,885
ning-bo-DC,zhang-jia-kou-shi,1579,1079
ning-bo-DC,luo-yang-shi,1188,827
ning-bo-DC,nan-yang-shi,1084,786
ning-bo-DC,shang-qiu-shi,908,643
ning-bo-DC,xin-xiang-shi,1147,807
ning-bo-DC,xin-yang-shi,903,652
ning-bo-DC,zheng-zhou-shi,1100,774
ning-bo-DC,zhou-kou-shi,908,624
ning-bo-DC,da-qing-shi,2481,1535
ning-bo-DC,ha-er-bin-shi,2564,1600
ning-bo-DC,wu-han-shi,911,667
ning-bo-DC,xiang-yang-shi,1191,837
ning-bo-DC,heng-yang-shi,1109,779
ning-bo-DC,chang-sha-shi,1019,723
ning-bo-DC,ji-lin-shi,2296,1442
ning-bo-DC,chang-chun-shi,2203,1383
ning-bo-DC,chang-zhou-shi,329,254
ning-bo-DC,huai-an-shi,571,415
ning-bo-DC,lian-yun-gang-shi,654,459
ning-bo-DC,nan-jing-shi,449,318
ning-bo-DC,nan-tong-shi,316,246
ning-bo-DC,su-zhou-shi,233,200
ning-bo-DC,tai-zhou-shi,393,282
ning-bo-DC,wu-xi-shi,293,240
ning-bo-DC,su-qian-shi,654,463
ning-bo-DC,xu-zhou-shi,758,540
ning-bo-DC,yan-cheng-shi,488,344
ning-bo-DC,yang-zhou-shi,432,308
ning-bo-DC,zhen-jiang-shi,409,300
ning-bo-DC,gan-zhou-shi,959,687
ning-bo-DC,jiu-jiang-shi,649,461
ning-bo-DC,nan-chang-shi,669,471
ning-bo-DC,shang-rao-shi,435,321
ning-bo-DC,an-shan-shi,1885,1221
ning-bo-DC,da-lian-shi,2055,1313
ning-bo-DC,shen-yang-shi,1910,1228
ning-bo-DC,bao-tou-shi,2042,1325
ning-bo-DC,hu-he-hao-te-shi,1872,1247
ning-bo-DC,de-zhou-shi,1154,832
ning-bo-DC,dong-ying-shi,1001,710
ning-bo-DC,he-ze-shi,1002,720
ning-bo-DC,ji-nan-shi,1018,735
ning-bo-DC,ji-ning-shi,931,670
ning-bo-DC,liao-cheng-shi,1072,764
ning-bo-DC,lin-yi-shi,753,559
ning-bo-DC,qing-dao-shi,891,637
ning-bo-DC,ri-zhao-shi,752,527
ning-bo-DC,tai-an-shi,949,695
ning-bo-DC,wei-hai-shi,1137,818
ning-bo-DC,wei-fang-shi,915,649
ning-bo-DC,yan-tai-shi,1069,769
ning-bo-DC,zi-bo-shi,975,693
ning-bo-DC,lin-fen-shi,1444,989
ning-bo-DC,tai-yuan-shi,1512,1043
ning-bo-DC,yun-cheng-shi,1365,943
ning-bo-DC,xi-an-shi,1499,1018
ning-bo-DC,xian-yang-shi,1521,1029
ning-bo-DC,shang-hai-shi,226,223
ning-bo-DC,cheng-du-shi,2052,1361
ning-bo-DC,mian-yang-shi,2006,1346
ning-bo-DC,tian-jin-shi,1250,873
ning-bo-DC,kun-ming-shi,2284,1494
ning-bo-DC,hang-zhou-shi,168,155
ning-bo-DC,hu-zhou-shi,249,193
ning-bo-DC,jia-xing-shi,162,138
ning-bo-DC,jin-hua-shi,243,187
ning-bo-DC,ning-bo-shi,0,0
ning-bo-DC,shao-xing-shi,132,118
ning-bo-DC,tai-zhou-shi,184,154
ning-bo-DC,wen-zhou-shi,270,205
ning-bo-DC,chong-qing-shi,1826,1256
chong-qing-DC,bo-zhou-shi,1274,945
chong-qing-DC,chu-zhou-shi,1433,1020
chong-qing-DC,fu-yang-shi,1254,944
chong-qing-DC,he-fei-shi,1290,917
chong-qing-DC,lu-an-shi,1212,890
chong-qing-DC,wu-hu-shi,1422,1008
chong-qing-DC,su-zhou-shi,1395,1002
chong-qing-DC,bei-jing-shi,1783,1245
chong-qing-DC,fu-zhou-shi,1748,1218
chong-qing-DC,ning-de-shi,1779,1243
chong-qing-DC,quan-zhou-shi,1718,1200
chong-qing-DC,gang-kou-CDC-suo-zai-cheng-shi,1715,1187
chong-qing-DC,zhang-zhou-shi,1664,1160
chong-qing-DC,lan-zhou-shi,1080,848
chong-qing-DC,dong-guan-shi,1377,963
chong-qing-DC,fo-shan-shi,1298,931
chong-qing-DC,guang-zhou-shi,1300,936
chong-qing-DC,hui-zhou-shi,1431,1015
chong-qing-DC,jiang-men-shi,1335,938
chong-qing-DC,jie-yang-shi,1651,1113
chong-qing-DC,shan-tou-shi,1702,1136
chong-qing-DC,shen-zhen-shi,1437,998
chong-qing-DC,zhan-jiang-shi,1256,923
chong-qing-DC,zhong-shan-shi,1377,968
chong-qing-DC,zhu-hai-shi,1413,987
chong-qing-DC,nan-ning-shi,940,734
chong-qing-DC,gui-yang-shi,407,330
chong-qing-DC,bao-ding-shi,1623,1164
chong-qing-DC,cang-zhou-shi,1722,1187
chong-qing-DC,cheng-de-shi,2008,1386
chong-qing-DC,han-dan-shi,1348,1025
chong-qing-DC,nei-lu-CDC-suo-zai-cheng-shi,1765,1235
chong-qing-DC,shi-jia-zhuang-shi,1478,1099
chong-qing-DC,tang-shan-shi,1936,1310
chong-qing-DC,xing-tai-shi,1407,1053
chong-qing-DC,zhang-jia-kou-shi,1795,1274
chong-qing-DC,luo-yang-shi,1037,855
chong-qing-DC,nan-yang-shi,918,743
chong-qing-DC,shang-qiu-shi,1275,936
chong-qing-DC,xin-xiang-shi,1249,951
chong-qing-DC,xin-yang-shi,1077,812
chong-qing-DC,zheng-zhou-shi,1185,901
chong-qing-DC,zhou-kou-shi,1147,873
chong-qing-DC,da-qing-shi,3012,1903
chong-qing-DC,ha-er-bin-shi,3096,1967
chong-qing-DC,wu-han-shi,931,692
chong-qing-DC,xiang-yang-shi,852,643
chong-qing-DC,heng-yang-shi,932,724
chong-qing-DC,chang-sha-shi,894,707
chong-qing-DC,ji-lin-shi,2827,1805
chong-qing-DC,chang-chun-shi,2734,1746
chong-qing-DC,chang-zhou-shi,1573,1082
chong-qing-DC,huai-an-shi,1611,1110
chong-qing-DC,lian-yun-gang-shi,1626,1119
chong-qing-DC,nan-jing-shi,1440,1028
chong-qing-DC,nan-tong-shi,1681,1155
chong-qing-DC,su-zhou-shi,1657,1137
chong-qing-DC,tai-zhou-shi,1583,1097
chong-qing-DC,wu-xi-shi,1614,1111
chong-qing-DC,su-qian-shi,1535,1073
chong-qing-DC,xu-zhou-shi,1434,1023
chong-qing-DC,yan-cheng-shi,1736,1175
chong-qing-DC,yang-zhou-shi,1528,1065
chong-qing-DC,zhen-jiang-shi,1536,1075
chong-qing-DC,gan-zhou-shi,1336,970
chong-qing-DC,jiu-jiang-shi,1128,897
chong-qing-DC,nan-chang-shi,1217,956
chong-qing-DC,shang-rao-shi,1484,1064
chong-qing-DC,an-shan-shi,2416,1585
chong-qing-DC,da-lian-shi,2586,1677
chong-qing-DC,shen-yang-shi,2441,1592
chong-qing-DC,bao-tou-shi,1536,1125
chong-qing-DC,hu-he-hao-te-shi,1668,1194
chong-qing-DC,de-zhou-shi,1594,1130
chong-qing-DC,dong-ying-shi,1782,1235
chong-qing-DC,he-ze-shi,1309,969
chong-qing-DC,ji-nan-shi,1562,1116
chong-qing-DC,ji-ning-shi,1435,1058
chong-qing-DC,liao-cheng-shi,1464,1058
chong-qing-DC,lin-yi-shi,1623,1145
chong-qing-DC,qing-dao-shi,1862,1257
chong-qing-DC,ri-zhao-shi,1723,1170
chong-qing-DC,tai-an-shi,1530,1100
chong-qing-DC,wei-hai-shi,2108,1393
chong-qing-DC,wei-fang-shi,1753,1228
chong-qing-DC,yan-tai-shi,2040,1353
chong-qing-DC,zi-bo-shi,1664,1176
chong-qing-DC,lin-fen-shi,1038,821
chong-qing-DC,tai-yuan-shi,1308,985
chong-qing-DC,yun-cheng-shi,915,735
chong-qing-DC,xi-an-shi,714,586
chong-qing-DC,xian-yang-shi,716,584
chong-qing-DC,shang-hai-shi,1720,1220
chong-qing-DC,cheng-du-shi,309,234
chong-qing-DC,mian-yang-shi,344,273
chong-qing-DC,tian-jin-shi,1821,1239
chong-qing-DC,kun-ming-shi,858,673
chong-qing-DC,hang-zhou-shi,1641,1178
chong-qing-DC,hu-zhou-shi,1579,1131
chong-qing-DC,jia-xing-shi,1661,1178
chong-qing-DC,jin-hua-shi,1542,1138
chong-qing-DC,ning-bo-shi,1810,1260
chong-qing-DC,shao-xing-shi,1684,1232
chong-qing-DC,tai-zhou-shi,1765,1290
chong-qing-DC,wen-zhou-shi,1739,1255
chong-qing-DC,chong-qing-shi,0,0
